name;simlib-rt-runtime;simlib-rt-parsing;simlib-rt-relation
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8149-aut9.mata;0.0; 0.00172398; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8288-aut1.mata;0.0; 0.00172468; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8288-aut10.mata;0.0; 0.00193232; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8288-aut2.mata;0.0; 0.00172338; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8288-aut9.mata;0.0; 0.00192342; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8303-aut1.mata;0.0; 0.00198724; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8303-aut10.mata;0.0; 0.00174331; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8303-aut2.mata;0.0; 0.00202647; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8303-aut9.mata;0.0; 0.00173719; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8333-aut1.mata;0.0; 0.00193654; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8333-aut10.mata;0.0; 0.0017289; 0.0003
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8333-aut2.mata;0.0; 0.00195513; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8333-aut9.mata;0.0; 0.00175378; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8343-aut1.mata;0.0; 0.0017289; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8343-aut10.mata;0.0; 0.0017361; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8343-aut2.mata;0.0; 0.00196272; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8343-aut9.mata;0.0; 0.00197842; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8348-aut1.mata;0.0; 0.00204812; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8348-aut10.mata;0.0; 0.00186755; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8348-aut2.mata;0.0; 0.00194544; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8348-aut9.mata;0.0; 0.00172771; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8486-aut1.mata;0.0; 0.00191717; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8486-aut10.mata;0.0; 0.00195259; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8486-aut2.mata;0.0; 0.00192258; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8486-aut9.mata;0.0; 0.00171679; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8512-aut1.mata;0.0; 0.00199031; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8512-aut10.mata;0.0; 0.00174042; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8512-aut2.mata;0.0; 0.0017358; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8512-aut9.mata;0.0; 0.00178203; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8523-aut1.mata;0.0; 0.00171577; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8523-aut10.mata;0.0; 0.0019222; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8523-aut2.mata;0.0; 0.00178437; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8523-aut9.mata;0.0; 0.00195741; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8582-aut1.mata;0.0; 0.00172049; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8582-aut2.mata;0.0; 0.00195189; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8582-aut3.mata;0.0; 0.00192369; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8589-aut1.mata;0.0; 0.00201942; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8589-aut10.mata;0.0; 0.00153606; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8589-aut2.mata;0.0; 0.00193678; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8589-aut9.mata;0.0; 0.00173692; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8824-aut1.mata;0.0; 0.00195294; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8824-aut10.mata;0.0; 0.00170642; 0.0003
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8824-aut2.mata;0.0; 0.00178883; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8824-aut9.mata;0.0; 0.00173381; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8855-aut1.mata;0.0; 0.00193953; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8855-aut10.mata;0.0; 0.00193922; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8855-aut2.mata;0.0; 0.00192789; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8855-aut9.mata;0.0; 0.00179444; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8856-aut1.mata;0.0; 0.0017313; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8856-aut10.mata;0.0; 0.00192236; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8856-aut2.mata;0.0; 0.00175257; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8856-aut9.mata;0.0; 0.00199769; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8865-aut1.mata;0.0; 0.00172873; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8865-aut10.mata;0.0; 0.00174254; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8865-aut2.mata;0.0; 0.00170572; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8865-aut9.mata;0.0; 0.00194099; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8867-aut1.mata;0.0; 0.00211378; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8867-aut10.mata;0.0; 0.00172604; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8867-aut2.mata;0.0; 0.00193114; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8867-aut9.mata;0.0; 0.0017362; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8926-aut1.mata;0.0; 0.0017188; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8926-aut10.mata;0.0; 0.00191579; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8926-aut2.mata;0.0; 0.00189094; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8926-aut9.mata;0.0; 0.00192237; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8952-aut1.mata;0.0; 0.00193039; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8952-aut10.mata;0.0; 0.00174687; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8952-aut2.mata;0.0; 0.00172932; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8952-aut9.mata;0.0; 0.00170969; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8955-aut1.mata;0.0; 0.00211062; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8955-aut10.mata;0.0; 0.00191153; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8955-aut2.mata;0.0; 0.00193411; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8955-aut9.mata;0.0; 0.00192731; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8957-aut1.mata;0.0; 0.00195515; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8957-aut10.mata;0.0; 0.00173573; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8957-aut2.mata;0.0; 0.00194202; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8957-aut9.mata;0.0; 0.00192857; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8962-aut1.mata;0.0; 0.00200005; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8962-aut10.mata;0.0; 0.00190371; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8962-aut2.mata;0.0; 0.00174755; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8962-aut9.mata;0.0; 0.00173329; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8966-aut1.mata;0.0; 0.00193293; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8966-aut10.mata;0.0; 0.00201834; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8966-aut2.mata;0.0; 0.00193224; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8966-aut9.mata;0.0; 0.0017402; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query9049-aut1.mata;0.0; 0.00194386; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query9049-aut10.mata;0.0; 0.00173022; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query9049-aut2.mata;0.0; 0.00190759; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query9049-aut9.mata;0.0; 0.00200864; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query9063-aut1.mata;0.0; 0.00191367; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query9063-aut10.mata;0.0; 0.00172724; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query9063-aut2.mata;0.0; 0.00195727; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query9063-aut9.mata;0.0; 0.00173749; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query9064-aut1.mata;0.0; 0.00172856; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query9064-aut10.mata;0.0; 0.00204055; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query9064-aut2.mata;0.0; 0.00193869; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query9064-aut9.mata;0.0; 0.00199753; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query9066-aut1.mata;0.0; 0.00195818; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query9066-aut10.mata;0.0; 0.00173252; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query9066-aut2.mata;0.0; 0.00190458; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query9066-aut9.mata;0.0; 0.00172774; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query9070-aut1.mata;0.0; 0.00173065; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query9070-aut10.mata;0.0; 0.00207679; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query9070-aut2.mata;0.0; 0.00171847; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query9070-aut9.mata;0.0; 0.00193928; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query9132-aut1.mata;0.0; 0.00194713; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query9132-aut10.mata;0.0; 0.0017281; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query9132-aut2.mata;0.0; 0.00172969; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query9132-aut9.mata;0.0; 0.0017869; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-sat-comp1_inclusion_unsat-aut1.mata;0.0; 0.000327702; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-sat-comp1_inclusion_unsat-aut2.mata;0.0; 0.000880473; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-sat-comp1_nonempty_trivial_sat-aut1.mata;0.0; 0.00105349; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-unsat-comp1_inclusion_sat-aut1.mata;0.0; 0.000266771; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-unsat-comp1_inclusion_sat-aut2.mata;0.0; 0.000858543; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-unsat-demo_unsat-aut1.mata;0.0; 0.00165759; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-unsat-demo_unsat-aut2.mata;0.0; 0.00134322; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-unsat-demo_unsat-aut4.mata;0.0; 0.000907034; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-unsat-evil1_eq_sat-aut1.mata;0.0; 0.00463823; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-unsat-evil1_eq_sat-aut2.mata;0.0; 0.00529266; 0.0004
automata/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-unsat-evil1_neq_unsat-aut1.mata;0.0; 0.00456949; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-unsat-evil1_neq_unsat-aut2.mata;0.0; 0.00524644; 0.0004
automata/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-unsat-evil1_unsat-aut1.mata;0.0; 0.00470374; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-unsat-evil1_unsat-aut2.mata;0.0; 0.00540983; 0.0004
automata/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-unsat-inter_mod2_unsat-aut1.mata;0.0; 0.000888384; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-unsat-inter_mod2_unsat-aut2.mata;0.0; 0.00115496; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-unsat-inter_mod3_unsat-aut1.mata;0.0; 0.0011624; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-unsat-inter_mod3_unsat-aut2.mata;0.0; 0.00142482; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-unsat-simple_neq_unsat-aut1.mata;0.0; 0.000683002; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-unsat-simple_neq_unsat-aut2.mata;0.0; 0.000885433; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-unsat-zelkova_fmcad18_example_explicit_inter_unsat-aut1.mata;0.0; 0.00247573; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-unsat-zelkova_fmcad18_example_explicit_inter_unsat-aut2.mata;0.0; 0.00207856; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-unsat-zelkova_fmcad18_example_explicit_inter_unsat-aut3.mata;ERR;ERR;ERR
automata/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-unsat-zelkova_fmcad18_example_explicit_inter_unsat-aut5.mata;0.0; 0.00208412; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-unsat-zelkova_fmcad18_example_explicit_inter_unsat-aut7.mata;0.0; 0.00015738; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-unsat-zelkova_fmcad18_example_implicit_inter_unsat-aut1.mata;0.0; 0.00238158; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-unsat-zelkova_fmcad18_example_implicit_inter_unsat-aut2.mata;0.0; 0.00206882; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-contains_month_weekday_sat-aut1.mata;0.01; 0.0149548; 0.0004
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-contains_month_weekday_sat-aut2.mata;0.02; 0.0223697; 0.0006
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-contains_month_weekday_sat2-aut1.mata;0.01; 0.0146959; 0.0004
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-contains_month_weekday_sat2-aut2.mata;0.02; 0.0223244; 0.0006
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-contains_month_weekday_sat2-aut4.mata;0.0; 0.000887344; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-contains_month_weekday_sat_9-aut1.mata;0.01; 0.0148057; 0.0004
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-contains_month_weekday_sat_9-aut2.mata;0.02; 0.022227; 0.0006
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-contains_month_weekday_sat_9-aut4.mata;0.0; 0.00374648; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-contains_month_weekday_sat_ignorecase-aut1.mata;0.05; 0.0518691; 0.0008
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-contains_month_weekday_sat_ignorecase-aut2.mata;0.07; 0.0759121; 0.0011
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date1_sat-aut1.mata;0.0; 0.00613877; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date1_sat-aut11.mata;0.0; 0.00333428; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date1_sat-aut13.mata;0.0; 0.00015843; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date1_sat-aut17.mata;0.0; 0.000992664; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date1_sat-aut18.mata;0.0; 0.000996963; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date1_sat-aut2.mata;0.02; 0.0190388; 0.0003
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date1_sat-aut21.mata;0.0; 0.00642643; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date1_sat-aut22.mata;0.0; 0.000453822; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date1_sat-aut23.mata;0.0; 0.000692062; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date1_sat-aut26.mata;0.0; 0.00642853; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date1_sat-aut28.mata;0.0; 0.00016891; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date1_sat-aut4.mata;0.0; 0.000715773; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date1_sat-aut5.mata;0.0; 0.000453221; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date1_sat-aut8.mata;0.0; 0.00334917; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date1_sat-aut9.mata;0.0; 0.000474112; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date2_sat-aut1.mata;0.0; 0.00614036; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date2_sat-aut11.mata;0.0; 0.00332397; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date2_sat-aut13.mata;0.0; 0.000170841; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date2_sat-aut17.mata;0.0; 0.000990333; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date2_sat-aut18.mata;0.0; 0.000996564; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date2_sat-aut2.mata;0.02; 0.0191678; 0.0003
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date2_sat-aut21.mata;0.0; 0.00659823; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date2_sat-aut22.mata;0.0; 0.000465612; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date2_sat-aut23.mata;0.0; 0.000687233; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date2_sat-aut26.mata;0.0; 0.00653004; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date2_sat-aut28.mata;0.0; 0.000156281; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date2_sat-aut32.mata;0.0; 0.000692543; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date2_sat-aut33.mata;ERR;ERR;ERR
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date2_sat-aut35.mata;0.0; 0.000697893; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date2_sat-aut37.mata;0.0; 0.000157171; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date2_sat-aut4.mata;0.0; 0.000708043; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date2_sat-aut5.mata;0.0; 0.000464342; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date2_sat-aut8.mata;0.0; 0.00331047; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date2_sat-aut9.mata;0.0; 0.000461112; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days-aut1.mata;0.0; 0.00611796; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days-aut2.mata;0.0; 0.000438442; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days-aut3.mata;0.0; 0.000433391; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days-aut4.mata;0.0; 0.000430312; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days-aut5.mata;0.0; 0.000704393; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days-aut6.mata;0.0; 0.000683123; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days-aut8.mata;0.0; 0.000728463; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_complete-aut1.mata;0.0; 0.0061054; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_complete-aut10.mata;0.0; 0.00332319; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_complete-aut11.mata;0.0; 0.00341013; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_complete-aut12.mata;0.0; 0.00349097; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_complete-aut13.mata;0.0; 0.00340953; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_complete-aut14.mata;0.0; 0.00327876; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_complete-aut15.mata;0.0; 0.00331135; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_complete-aut16.mata;0.0; 0.00327224; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_complete-aut17.mata;0.0; 0.00326894; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_complete-aut18.mata;0.0; 0.00335317; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_complete-aut19.mata;0.0; 0.00328128; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_complete-aut2.mata;0.0; 0.000426861; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_complete-aut20.mata;0.0; 0.00326461; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_complete-aut21.mata;0.0; 0.00335421; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_complete-aut23.mata;0.0; 0.00337252; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_complete-aut25.mata;0.0; 0.000691092; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_complete-aut27.mata;0.0; 0.000679663; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_complete-aut3.mata;0.0; 0.000433041; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_complete-aut31.mata;0.0; 0.00342996; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_complete-aut33.mata;0.0; 0.00336843; 0.0001
