name;iny-runtime;iny-parsing;iny-relation
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11192-4.mata;0.05; 0.00832208; 0.0448
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11254-1.mata;0.02; 0.00490591; 0.0211
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11346-1.mata;0.0; 0.000485942; 0.0000
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11346-2.mata;0.14; 0.0167498; 0.1195
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11346-3.mata;0.0; 0.00116041; 0.0000
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11346-4.mata;0.15; 0.0184626; 0.1328
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11468-1.mata;0.0; 0.000457832; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11468-2.mata;0.0; 0.000970424; 0.0028
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11468-3.mata;0.41; 0.00254808; 0.4112
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11468-4.mata;0.51; 0.0472466; 0.4575
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11487-1.mata;0.0; 0.000487101; 0.0000
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11487-2.mata;0.2; 0.0214392; 0.1789
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11487-3.mata;0.21; 0.00196121; 0.2178
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11487-4.mata;0.0; 0.00111809; 0.0005
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11653-1.mata;0.03; 0.00420788; 0.0339
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11653-2.mata;0.03; 0.00116184; 0.0342
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11716-1.mata;0.0; 0.000445741; 0.0000
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11716-2.mata;0.22; 0.0281697; 0.1911
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11716-3.mata;0.0; 0.00183927; 0.0022
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11716-4.mata;0.23; 0.00158673; 0.2353
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11716-5.mata;0.0; 0.000454851; 0.0000
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11716-6.mata;0.0; 0.000392651; 0.0000
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11829-1.mata;TO;TO;TO
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11829-2.mata;0.0; 0.000969134; 0.0030
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11829-3.mata;0.03; 0.00178139; 0.0343
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11829-4.mata;2.53; 0.0439803; 2.4857
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11983-1.mata;0.37; 0.00215635; 0.3757
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11983-2.mata;0.11; 0.00146801; 0.1105
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12028-1.mata;0.77; 0.00263017; 0.7880
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12028-2.mata;0.03; 0.00486341; 0.0329
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12028-3.mata;0.02; 0.00406131; 0.0203
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12090-1.mata;0.0; 0.000552862; 0.0000
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12182-1.mata;0.0; 0.000446002; 0.0000
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12182-2.mata;0.0; 0.000485332; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12182-3.mata;1.82; 0.0774859; 1.7370
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12182-4.mata;0.06; 0.00788395; 0.0584
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12182-5.mata;0.0; 0.000711083; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12182-6.mata;TO;TO;TO
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12213-1.mata;0.12; 0.00191948; 0.1292
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12244-1.mata;0.02; 0.00388124; 0.0193
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12244-2.mata;1.19; 0.0184139; 1.1676
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12301-1.mata;0.0; 0.0010998; 0.0046
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12301-2.mata;0.0; 0.000550052; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12301-3.mata;0.0; 0.000479052; 0.0000
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12301-4.mata;0.0; 0.00348236; 0.0025
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12356-1.mata;0.01; 0.00255166; 0.0152
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12356-2.mata;0.0; 0.000524562; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12356-3.mata;0.38; 0.0249544; 0.3525
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12356-4.mata;0.88; 0.00245741; 0.8923
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12478-1.mata;0.0; 0.00350352; 0.0090
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12478-2.mata;0.05; 0.00121241; 0.0476
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12478-3.mata;0.01; 0.00276192; 0.0146
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12585-1.mata;0.0; 0.000721803; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12585-2.mata;0.0; 0.000747062; 0.0002
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12585-3.mata;0.12; 0.017751; 0.0993
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12585-4.mata;0.0; 0.000649163; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12585-5.mata;0.08; 0.0121805; 0.0733
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12614-1.mata;0.03; 0.00417031; 0.0302
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12643-1.mata;0.26; 0.00295507; 0.2566
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12706-1.mata;0.02; 0.0058539; 0.0214
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12751-1.mata;0.01; 0.0010365; 0.0150
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12839-1.mata;0.97; 0.0241214; 0.9449
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12839-2.mata;0.0; 0.000583462; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12839-3.mata;0.16; 0.0184573; 0.1424
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12839-4.mata;14.0; 0.0737577; 13.9162
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12881-1.mata;0.0; 0.000997114; 0.0033
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12881-2.mata;TO;TO;TO
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12881-3.mata;0.0; 0.000538192; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12881-4.mata;0.02; 0.005972; 0.0244
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13005-1.mata;0.04; 0.00170731; 0.0413
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13052-1.mata;0.01; 0.00103838; 0.0092
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13117-1.mata;0.0; 0.000471552; 0.0000
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13117-2.mata;0.0; 0.00139939; 0.0009
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13140-1.mata;0.4; 0.00901019; 0.3902
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13140-2.mata;0.02; 0.00706638; 0.0154
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13269-1.mata;0.0; 0.000813883; 0.0042
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13269-2.mata;0.27; 0.00811273; 0.2607
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13269-3.mata;0.1; 0.00673612; 0.0990
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13269-4.mata;0.19; 0.00439026; 0.1957
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13394-1.mata;0.0; 0.000708233; 0.0000
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13455-1.mata;0.38; 0.0275757; 0.3555
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13455-2.mata;0.01; 0.000883544; 0.0132
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13455-3.mata;0.0; 0.000915923; 0.0004
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13510-1.mata;0.0; 0.000580302; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13510-2.mata;TO;TO;TO
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13547-1.mata;0.1; 0.013117; 0.0911
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13547-2.mata;0.0; 0.00249565; 0.0030
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13639-1.mata;0.0; 0.000538522; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13639-2.mata;0.0; 0.000387402; 0.0000
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13639-3.mata;0.0; 0.00364193; 0.0027
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13639-4.mata;0.0; 0.000543402; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13639-5.mata;0.17; 0.0253924; 0.1392
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13639-6.mata;0.0; 0.000607183; 0.0000
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13639-7.mata;0.15; 0.0180721; 0.1389
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13681-1.mata;0.0; 0.000697132; 0.0000
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13814-1.mata;0.02; 0.00102975; 0.0243
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13814-2.mata;0.0; 0.000525522; 0.0000
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13814-3.mata;3.52; 0.0838289; 3.4342
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13814-4.mata;0.0; 0.00104965; 0.0007
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13843-1.mata;1.47; 0.0756603; 1.3799
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13906-1.mata;0.02; 0.00115686; 0.0241
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13951-1.mata;0.0; 0.000479721; 0.0000
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13951-2.mata;0.09; 0.0163094; 0.0772
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13951-3.mata;0.15; 0.00380309; 0.1549
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13951-4.mata;0.01; 0.00134009; 0.0108
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance14001-1.mata;0.0; 0.000496102; 0.0000
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance14001-2.mata;0.05; 0.00894544; 0.0473
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance14001-3.mata;0.07; 0.0015668; 0.0711
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance14001-4.mata;0.11; 0.00503439; 0.1041
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance14144-1.mata;0.14; 0.00178776; 0.1486
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance14328-1.mata;0.0; 0.0032889; 0.0022
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance14328-2.mata;0.0; 0.000488692; 0.0000
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance14328-3.mata;0.0; 0.00186142; 0.0020
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance14390-1.mata;0.0; 0.000443622; 0.0000
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance14451-1.mata;0.26; 0.0329589; 0.2227
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance14451-2.mata;0.1; 0.00679334; 0.0979
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance14451-3.mata;0.02; 0.00322919; 0.0236
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance14685-1.mata;0.0; 0.00172438; 0.0012
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance14685-2.mata;0.01; 0.00321703; 0.0049
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance14778-1.mata;0.01; 0.00368099; 0.0173
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance14797-1.mata;0.46; 0.0168766; 0.4433
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance14847-1.mata;5.35; 0.0977293; 5.2430
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance14847-2.mata;0.05; 0.00780776; 0.0467
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance14902-1.mata;0.0; 0.00194639; 0.0020
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance15094-1.mata;0.0; 0.000409511; 0.0000
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance15094-2.mata;1.39; 0.0784726; 1.2985
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance15094-3.mata;0.15; 0.00377757; 0.1509
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance15169-1.mata;0.27; 0.00183779; 0.2683
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance15169-2.mata;0.21; 0.00216105; 0.2155
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance15169-3.mata;0.1; 0.00178556; 0.1084
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance15186-1.mata;0.97; 0.00275095; 0.9667
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance15186-2.mata;0.02; 0.00114019; 0.0244
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance15217-1.mata;0.38; 0.0177077; 0.3628
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance15217-10.mata;0.12; 0.00408766; 0.1244
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance15217-11.mata;0.17; 0.0133405; 0.1651
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance15217-2.mata;0.0; 0.000475502; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance15217-3.mata;0.0; 0.000503142; 0.0000
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance15217-4.mata;0.0; 0.000385121; 0.0000
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance15217-5.mata;0.0; 0.000418682; 0.0000
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance15217-6.mata;0.0; 0.000394742; 0.0000
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance15217-7.mata;0.0; 0.000440842; 0.0000
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance15217-8.mata;0.0; 0.000415512; 0.0000
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance15217-9.mata;0.0; 0.000403581; 0.0000
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance15240-1.mata;0.01; 0.000925763; 0.0169
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance15240-2.mata;0.18; 0.00175921; 0.1837
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance15305-1.mata;0.05; 0.00178266; 0.0551
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance15493-1.mata;0.02; 0.00167956; 0.0241
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance15493-2.mata;0.0; 0.001166; 0.0017
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance15493-3.mata;0.0; 0.000963363; 0.0043
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance15539-1.mata;0.1; 0.00144063; 0.1093
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance15539-2.mata;0.0; 0.000467222; 0.0000
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance15539-3.mata;0.18; 0.0153104; 0.1618
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance15581-1.mata;1.07; 0.0229841; 1.0480
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance15647-1.mata;0.0; 0.000594123; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance15647-2.mata;0.01; 0.00439488; 0.0086
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance15755-1.mata;0.13; 0.00159401; 0.1344
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance15885-1.mata;0.09; 0.00158412; 0.0955
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance15885-2.mata;0.0; 0.000634443; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance15978-1.mata;0.0; 0.000889224; 0.0003
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance05996-1.mata;0.65; 0.0614488; 0.5883
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance05996-2.mata;0.01; 0.00895986; 0.0130
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance05997-1.mata;0.85; 0.00292999; 0.8546
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance05997-2.mata;0.27; 0.0463244; 0.2230
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06000-1.mata;0.52; 0.0398455; 0.4837
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06000-2.mata;0.17; 0.00874852; 0.1711
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06000-3.mata;0.08; 0.00590945; 0.0763
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06000-4.mata;0.04; 0.0129543; 0.0318
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06001-1.mata;0.02; 0.00639449; 0.0191
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06001-2.mata;0.23; 0.0307856; 0.1988
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06001-3.mata;0.02; 0.00289385; 0.0205
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06006-1.mata;0.11; 0.0255692; 0.0854
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06006-2.mata;0.09; 0.0193083; 0.0718
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06006-3.mata;0.07; 0.00159307; 0.0763
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06007-1.mata;0.37; 0.00756354; 0.3632
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06007-2.mata;0.14; 0.024057; 0.1149
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06007-3.mata;0.12; 0.0235387; 0.1019
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06007-4.mata;0.21; 0.00234292; 0.2157
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06010-1.mata;0.03; 0.0128691; 0.0320
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06010-2.mata;0.33; 0.0317099; 0.3049
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06011-1.mata;0.08; 0.018844; 0.0656
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06011-2.mata;0.05; 0.00400798; 0.0523
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06011-3.mata;0.08; 0.0170829; 0.0594
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06016-1.mata;0.07; 0.0154708; 0.0507
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06016-2.mata;0.4; 0.0368611; 0.3649
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06016-3.mata;0.21; 0.00249739; 0.2116
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06016-4.mata;0.0; 0.00120604; 0.0006
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06017-1.mata;0.01; 0.00270776; 0.0075
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06017-2.mata;0.01; 0.00592863; 0.0100
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06020-1.mata;0.27; 0.0373898; 0.2332
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06020-2.mata;0.0; 0.00266677; 0.0061
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06020-3.mata;0.03; 0.00444464; 0.0317
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06020-4.mata;0.26; 0.00215261; 0.2584
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06020-5.mata;1.03; 0.0731218; 0.9518
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06021-1.mata;0.94; 0.0717638; 0.8645
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06021-2.mata;0.01; 0.0031033; 0.0056
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06021-3.mata;0.6; 0.0046756; 0.6030
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06026-1.mata;0.69; 0.0571863; 0.6357
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06026-2.mata;0.01; 0.00196144; 0.0079
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06026-3.mata;0.03; 0.00130543; 0.0342
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06027-1.mata;2.26; 0.0622299; 2.1999
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06027-2.mata;0.16; 0.0290984; 0.1327
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06030-1.mata;0.02; 0.00349098; 0.0254
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06030-2.mata;0.18; 0.0303881; 0.1480
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06030-3.mata;0.35; 0.0474721; 0.3002
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06031-1.mata;0.03; 0.00447902; 0.0277
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06031-2.mata;1.59; 0.0982356; 1.4951
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06031-3.mata;0.13; 0.0016988; 0.1325
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06036-1.mata;0.07; 0.0181975; 0.0553
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06036-2.mata;0.03; 0.00973275; 0.0291
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06036-3.mata;0.0; 0.00124774; 0.0046
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06036-4.mata;0.29; 0.0363146; 0.2537
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06036-5.mata;0.35; 0.0143393; 0.3417
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06040-1.mata;2.17; 0.0996571; 2.0588
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06040-2.mata;0.06; 0.00634565; 0.0575
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06040-3.mata;1.68; 0.101366; 1.5615
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06040-4.mata;0.13; 0.0276207; 0.1069
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06040-5.mata;0.16; 0.00230704; 0.1678
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06041-1.mata;0.02; 0.00306102; 0.0241
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06041-2.mata;0.04; 0.0141691; 0.0281
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06046-1.mata;0.0; 0.001678; 0.0011
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06046-2.mata;0.38; 0.0520494; 0.3312
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06046-3.mata;0.07; 0.0188892; 0.0583
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06046-4.mata;28.8; 0.00707556; 28.8066
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06047-1.mata;0.07; 0.00369098; 0.0755
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06047-2.mata;0.01; 0.00727416; 0.0096
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06047-3.mata;0.08; 0.00184927; 0.0839
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06047-4.mata;0.02; 0.00410815; 0.0162
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06050-1.mata;11.09; 0.125332; 10.9516
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06050-2.mata;0.18; 0.0262623; 0.1497
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06051-1.mata;0.14; 0.00624686; 0.1375
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06051-2.mata;0.0; 0.00581927; 0.0048
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06051-3.mata;0.13; 0.0256939; 0.1103
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06056-1.mata;0.09; 0.0059882; 0.0824
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06056-2.mata;0.08; 0.00419703; 0.0750
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06056-3.mata;0.01; 0.00354972; 0.0069
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06057-1.mata;0.24; 0.0309577; 0.2146
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06057-2.mata;0.01; 0.00503056; 0.0100
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06060-1.mata;0.18; 0.00988884; 0.1770
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06060-2.mata;0.96; 0.00240267; 0.9612
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06060-3.mata;0.88; 0.0723529; 0.8146
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06060-4.mata;0.06; 0.00191333; 0.0607
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06061-1.mata;3.54; 0.140937; 3.3843
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06061-2.mata;0.9; 0.0727641; 0.8273
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06061-3.mata;0.01; 0.00364423; 0.0112
