name;simlib-rt-runtime;simlib-rt-parsing;simlib-rt-relation
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07800-2.mata;0.0; 0.00137517; 0.0004
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07800-3.mata;0.0; 0.000974183; 0.0009
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07800-4.mata;0.09; 0.0748292; 0.0089
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07857-1.mata;0.0; 0.00447596; 0.0021
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07912-1.mata;0.0; 0.000167091; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07912-2.mata;0.0; 0.000956623; 0.0007
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07945-1.mata;0.0; 0.000454441; 0.0002
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-1.mata;0.0; 0.000320841; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-10.mata;0.0; 0.000679583; 0.0002
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-11.mata;0.0; 0.000854382; 0.0002
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-12.mata;0.0; 0.000166161; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-13.mata;0.0; 0.000322281; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-14.mata;0.0; 0.000660762; 0.0002
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-15.mata;0.0; 0.000885923; 0.0002
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-16.mata;0.0; 0.000169241; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-17.mata;0.0; 0.000133761; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-18.mata;0.07; 0.0522453; 0.0056
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-2.mata;0.0; 0.000656982; 0.0002
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-3.mata;0.0; 0.000653362; 0.0002
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-4.mata;0.0; 0.000139691; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-5.mata;0.0; 0.000317431; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-6.mata;0.0; 0.000639432; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-7.mata;0.0; 0.000880703; 0.0002
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-8.mata;0.0; 0.00013129; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-9.mata;0.0; 0.000339381; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08075-1.mata;0.0; 0.000164561; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08075-2.mata;0.0; 0.000163331; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08075-3.mata;0.0; 0.00015272; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08075-4.mata;0.0; 0.00013134; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08167-1.mata;0.0; 0.00013096; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08167-2.mata;0.0; 0.00659476; 0.0010
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08188-1.mata;0.0; 0.000558492; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08188-2.mata;0.0; 0.00149949; 0.0006
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08188-3.mata;0.0; 0.0023607; 0.0004
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08219-1.mata;0.0; 0.00013051; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08219-10.mata;0.0; 0.000170971; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08219-2.mata;0.0; 0.00013411; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08219-3.mata;0.0; 0.00013546; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08219-4.mata;0.0; 0.000145701; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08219-5.mata;0.0; 0.00016182; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08219-6.mata;0.0; 0.000134361; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08219-7.mata;0.0; 0.000129711; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08219-8.mata;0.0; 0.000167721; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08219-9.mata;0.0; 0.000136551; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08425-1.mata;0.0; 0.00420802; 0.0014
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08425-2.mata;0.0; 0.000395922; 0.0002
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08425-3.mata;0.0; 0.00120795; 0.0008
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08425-4.mata;0.0; 0.00133471; 0.0003
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08472-1.mata;0.0; 0.00103256; 0.0010
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08537-1.mata;0.0; 0.00215064; 0.0010
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08537-2.mata;0.0; 0.00108344; 0.0010
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08649-1.mata;0.0; 0.00106931; 0.0010
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08649-2.mata;0.0; 0.00016117; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08649-3.mata;0.0; 0.000327961; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08649-4.mata;0.0; 0.000672572; 0.0002
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08649-5.mata;0.0; 0.000663053; 0.0002
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08649-6.mata;0.0; 0.000133481; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08649-7.mata;0.03; 0.0223243; 0.0031
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08649-8.mata;0.1; 0.0707009; 0.0217
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-1.mata;0.0; 0.00013519; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-10.mata;0.0; 0.000639532; 0.0002
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-11.mata;0.0; 0.000667682; 0.0002
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-12.mata;0.0; 0.000131601; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-13.mata;0.0; 0.000312391; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-14.mata;0.0; 0.000651532; 0.0002
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-15.mata;0.0; 0.000687802; 0.0002
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-16.mata;0.0; 0.0001625; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-17.mata;0.0; 0.000330661; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-18.mata;0.0; 0.000645432; 0.0002
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-19.mata;0.0; 0.000661932; 0.0002
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-2.mata;0.01; 0.0171927; 0.0019
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-20.mata;0.0; 0.000130181; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-21.mata;0.0; 0.000322281; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-22.mata;0.0; 0.000664532; 0.0002
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-23.mata;0.0; 0.000681692; 0.0002
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-24.mata;0.0; 0.000154081; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-3.mata;0.0; 0.00014378; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-4.mata;0.02; 0.0181511; 0.0019
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-5.mata;0.0; 0.000328481; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-6.mata;0.0; 0.000698212; 0.0002
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-7.mata;0.0; 0.000690343; 0.0002
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-8.mata;0.0; 0.00012967; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-9.mata;0.0; 0.000317981; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08976-1.mata;0.0; 0.000459371; 0.0003
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08976-2.mata;0.0; 0.00111792; 0.0008
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09058-1.mata;0.0; 0.00015979; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09058-2.mata;0.0; 0.00135604; 0.0013
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09058-3.mata;0.0; 0.0011439; 0.0011
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09234-1.mata;0.03; 0.0209168; 0.0115
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09234-2.mata;0.0; 0.00013301; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09263-1.mata;0.0; 0.0010048; 0.0009
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09326-1.mata;0.0; 0.00103003; 0.0006
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09326-2.mata;0.0; 0.000131861; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09326-3.mata;0.01; 0.0120451; 0.0014
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09326-4.mata;0.04; 0.0391449; 0.0052
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09633-1.mata;0.0; 0.00194362; 0.0024
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09664-1.mata;0.0; 0.00252671; 0.0009
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09776-1.mata;0.0; 0.000549852; 0.0004
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09799-1.mata;0.0; 0.00299947; 0.0008
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09849-1.mata;0.0; 0.00146706; 0.0016
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09849-2.mata;0.02; 0.0181334; 0.0029
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10015-1.mata;0.0; 0.00252267; 0.0013
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10042-1.mata;0.0; 0.000597262; 0.0005
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10107-1.mata;0.0; 0.00388369; 0.0021
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10107-2.mata;0.0; 0.00014655; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10107-3.mata;0.02; 0.0181354; 0.0020
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10107-4.mata;0.0; 0.00206682; 0.0007
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10279-1.mata;0.0; 0.000413691; 0.0003
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10279-2.mata;0.0; 0.000626972; 0.0005
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10296-1.mata;0.0; 0.000141961; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10296-2.mata;0.0; 0.000311441; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10296-3.mata;0.0; 0.000755253; 0.0002
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10296-4.mata;0.0; 0.000686442; 0.0002
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10296-5.mata;0.0; 0.00012625; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10296-6.mata;0.02; 0.0205101; 0.0028
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10384-1.mata;0.0; 0.00478795; 0.0009
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10384-2.mata;0.0; 0.000635002; 0.0004
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10412-1.mata;0.0; 0.000716952; 0.0006
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10412-2.mata;0.0; 0.000353261; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10557-1.mata;0.03; 0.0209999; 0.0044
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10629-1.mata;0.0; 0.000494201; 0.0003
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10691-1.mata;0.0; 0.000969983; 0.0008
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10783-1.mata;0.0; 0.000129061; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10783-2.mata;0.0; 0.000128821; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10804-1.mata;0.0; 0.00150024; 0.0014
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10804-2.mata;0.0; 0.000528972; 0.0004
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10941-1.mata;0.0; 0.000166091; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10941-2.mata;0.01; 0.0127018; 0.0015
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10941-3.mata;0.0; 0.00459779; 0.0021
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10941-4.mata;0.0; 0.00116254; 0.0012
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11038-1.mata;0.0; 0.00100192; 0.0010
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11038-2.mata;0.0; 0.00169363; 0.0018
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11080-1.mata;0.01; 0.00548855; 0.0030
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11192-1.mata;0.0; 0.00013596; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11192-2.mata;0.0; 0.00264849; 0.0009
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11192-3.mata;0.0; 0.000134811; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11192-4.mata;0.01; 0.0102316; 0.0016
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11254-1.mata;0.0; 0.00312907; 0.0007
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11346-1.mata;0.0; 0.000165751; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11346-2.mata;0.02; 0.0192338; 0.0019
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11346-3.mata;0.0; 0.000153791; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11346-4.mata;0.02; 0.0165727; 0.0019
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11468-1.mata;0.0; 0.000228521; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11468-2.mata;0.0; 0.000701402; 0.0003
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11468-3.mata;0.0; 0.0016937; 0.0016
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11468-4.mata;0.04; 0.0328722; 0.0039
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11487-1.mata;0.0; 0.000137611; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11487-2.mata;0.02; 0.0214624; 0.0023
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11487-3.mata;0.0; 0.00155551; 0.0015
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11487-4.mata;0.0; 0.000799143; 0.0002
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11653-1.mata;0.0; 0.00273176; 0.0013
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11653-2.mata;0.0; 0.000799753; 0.0007
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11716-1.mata;0.0; 0.00013257; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11716-2.mata;0.02; 0.0205818; 0.0022
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11716-3.mata;0.0; 0.0014897; 0.0005
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11716-4.mata;0.0; 0.0013421; 0.0016
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11716-5.mata;0.0; 0.000179951; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11716-6.mata;0.0; 0.00013469; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11829-1.mata;0.19; 0.114389; 0.0605
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11829-2.mata;0.0; 0.000412591; 0.0003
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11829-3.mata;0.0; 0.00102286; 0.0006
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11829-4.mata;0.06; 0.0513884; 0.0057
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11983-1.mata;0.0; 0.00183823; 0.0020
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance11983-2.mata;0.0; 0.00126814; 0.0012
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12028-1.mata;0.0; 0.0022559; 0.0025
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12028-2.mata;0.0; 0.00446031; 0.0022
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12028-3.mata;0.0; 0.00250234; 0.0006
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12090-1.mata;0.0; 0.00015807; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12182-1.mata;0.0; 0.00013027; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12182-2.mata;0.0; 0.000132261; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12182-3.mata;0.11; 0.0774223; 0.0134
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12182-4.mata;0.0; 0.00541923; 0.0022
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12182-5.mata;0.0; 0.000130301; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12182-6.mata;0.08; 0.051231; 0.0343
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12213-1.mata;0.0; 0.00109595; 0.0013
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12244-1.mata;0.0; 0.00369421; 0.0017
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12244-2.mata;0.02; 0.0128972; 0.0093
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12301-1.mata;0.0; 0.000423921; 0.0003
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12301-2.mata;0.0; 0.000183641; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12301-3.mata;0.0; 0.00014569; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12301-4.mata;0.0; 0.00434381; 0.0006
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12356-1.mata;0.0; 0.0023686; 0.0011
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12356-2.mata;0.0; 0.0001312; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12356-3.mata;0.02; 0.0193639; 0.0033
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12356-4.mata;0.0; 0.0020283; 0.0025
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12478-1.mata;0.0; 0.000685842; 0.0004
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12478-2.mata;0.0; 0.000801222; 0.0008
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12478-3.mata;0.0; 0.00227979; 0.0007
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12585-1.mata;0.0; 0.000332751; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12585-2.mata;0.0; 0.000360971; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12585-3.mata;0.02; 0.017467; 0.0031
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12585-4.mata;0.0; 0.000180481; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12585-5.mata;0.01; 0.0119663; 0.0014
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12614-1.mata;0.0; 0.00349471; 0.0017
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12643-1.mata;0.0; 0.00177681; 0.0015
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12706-1.mata;0.0; 0.0022948; 0.0010
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12751-1.mata;0.0; 0.000666822; 0.0006
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12839-1.mata;0.04; 0.0327239; 0.0074
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12839-2.mata;0.0; 0.00013157; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12839-3.mata;0.02; 0.0181884; 0.0020
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12839-4.mata;0.17; 0.0804707; 0.0904
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12881-1.mata;0.0; 0.000407901; 0.0005
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12881-2.mata;0.23; 0.092772; 0.1293
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12881-3.mata;0.0; 0.00015387; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12881-4.mata;0.0; 0.00565749; 0.0009
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13005-1.mata;0.0; 0.000920722; 0.0007
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13052-1.mata;0.0; 0.000552602; 0.0004
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13117-1.mata;0.0; 0.00013672; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13117-2.mata;0.0; 0.00103619; 0.0003
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13140-1.mata;0.01; 0.00879104; 0.0023
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13140-2.mata;0.0; 0.00325305; 0.0011
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13269-1.mata;0.0; 0.000588932; 0.0004
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13269-2.mata;0.01; 0.0103789; 0.0052
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13269-3.mata;0.01; 0.00863047; 0.0030
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13269-4.mata;0.0; 0.00272046; 0.0021
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13394-1.mata;0.0; 0.000136611; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13455-1.mata;0.02; 0.0194587; 0.0048
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13455-2.mata;0.0; 0.000585552; 0.0005
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13455-3.mata;0.0; 0.000556681; 0.0002
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13510-1.mata;0.0; 0.00015229; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13510-2.mata;0.35; 0.190615; 0.1255
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13547-1.mata;0.02; 0.0127476; 0.0051
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13547-2.mata;0.0; 0.00153992; 0.0004
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13639-1.mata;0.0; 0.00014491; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13639-2.mata;0.0; 0.00017913; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13639-3.mata;0.0; 0.0034365; 0.0005
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13639-4.mata;0.0; 0.00012665; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13639-5.mata;0.02; 0.0209007; 0.0020
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13639-6.mata;0.0; 0.00013741; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13639-7.mata;0.02; 0.017835; 0.0021
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13681-1.mata;0.0; 0.00014095; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13814-1.mata;0.0; 0.000703632; 0.0006
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13814-2.mata;0.0; 0.00013814; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13814-3.mata;0.1; 0.0745222; 0.0140
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13814-4.mata;0.0; 0.00107997; 0.0003
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13843-1.mata;0.1; 0.0751097; 0.0093
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13906-1.mata;0.0; 0.0010071; 0.0007
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13951-1.mata;0.0; 0.000165791; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13951-2.mata;0.01; 0.0113491; 0.0014
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13951-3.mata;0.0; 0.00131181; 0.0013
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13951-4.mata;0.0; 0.000960113; 0.0006
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance14001-1.mata;0.0; 0.00013811; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance14001-2.mata;0.01; 0.0114563; 0.0011
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance14001-3.mata;0.0; 0.00106172; 0.0008
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance14001-4.mata;0.0; 0.00454977; 0.0028
