name;iny-runtime;iny-parsing;iny-relation
automata/nfa-bench/benchmarks/bool_comb/ere/password-sat-passw_sat1-aut4.mata;0.0; 0.00112816; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/password-sat-passw_sat1-aut6.mata;0.0; 0.00154357; 0.0000
automata/nfa-bench/benchmarks/bool_comb/ere/password-sat-passw_sat2-aut1.mata;0.0; 0.00124278; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/password-sat-passw_sat2-aut2.mata;0.0; 0.0012534; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/password-sat-passw_sat2-aut4.mata;0.0; 0.00104111; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/password-sat-passw_sat2-aut6.mata;0.0; 0.00124653; 0.0000
automata/nfa-bench/benchmarks/bool_comb/ere/password-sat-passw_sat2-aut8.mata;0.0; 0.000480211; 0.0000
automata/nfa-bench/benchmarks/bool_comb/ere/password-sat-passw_sat3-aut1.mata;0.0; 0.00121408; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/password-sat-passw_sat3-aut11.mata;0.0; 0.00156459; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/password-sat-passw_sat3-aut13.mata;0.0; 0.000446211; 0.0000
automata/nfa-bench/benchmarks/bool_comb/ere/password-sat-passw_sat3-aut2.mata;0.0; 0.00102371; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/password-sat-passw_sat3-aut4.mata;0.0; 0.00121772; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/password-sat-passw_sat3-aut6.mata;0.0; 0.00108155; 0.0009
automata/nfa-bench/benchmarks/bool_comb/ere/password-sat-passw_sat3-aut8.mata;0.0; 0.00161611; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/password-sat-passw_sat3-aut9.mata;ERR;ERR;ERR
automata/nfa-bench/benchmarks/bool_comb/ere/password-sat-passw_sat4-aut1.mata;0.0; 0.00141356; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/password-sat-passw_sat4-aut11.mata;0.0; 0.00229102; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/password-sat-passw_sat4-aut13.mata;0.0; 0.000475781; 0.0000
automata/nfa-bench/benchmarks/bool_comb/ere/password-sat-passw_sat4-aut17.mata;0.0; 0.00215613; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/password-sat-passw_sat4-aut18.mata;ERR;ERR;ERR
automata/nfa-bench/benchmarks/bool_comb/ere/password-sat-passw_sat4-aut2.mata;0.0; 0.00127383; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/password-sat-passw_sat4-aut20.mata;0.0; 0.00219563; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/password-sat-passw_sat4-aut22.mata;0.0; 0.000462591; 0.0000
automata/nfa-bench/benchmarks/bool_comb/ere/password-sat-passw_sat4-aut4.mata;0.0; 0.00124321; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/password-sat-passw_sat4-aut6.mata;0.0; 0.00108972; 0.0009
automata/nfa-bench/benchmarks/bool_comb/ere/password-sat-passw_sat4-aut8.mata;0.0; 0.00218424; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/password-sat-passw_sat4-aut9.mata;ERR;ERR;ERR
automata/nfa-bench/benchmarks/bool_comb/ere/password-unsat-passw_eq_sat1-aut1.mata;0.0; 0.00144666; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/password-unsat-passw_eq_sat1-aut2.mata;0.0; 0.00106438; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/password-unsat-passw_eq_sat1-aut3.mata;0.0; 0.00125759; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/password-unsat-passw_eq_sat1-aut4.mata;0.0; 0.000974293; 0.0009
automata/nfa-bench/benchmarks/bool_comb/ere/password-unsat-passw_eq_sat1-aut5.mata;0.0; 0.00112728; 0.0000
automata/nfa-bench/benchmarks/bool_comb/ere/password-unsat-passw_eq_sat2-aut1.mata;0.0; 0.00129387; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/password-unsat-passw_eq_sat2-aut2.mata;0.0; 0.001115; 0.0000
automata/nfa-bench/benchmarks/bool_comb/ere/password-unsat-passw_minimal2_unsat-aut1.mata;0.0; 0.000943523; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/password-unsat-passw_minimal2_unsat-aut2.mata;0.0; 0.000898653; 0.0000
automata/nfa-bench/benchmarks/bool_comb/ere/password-unsat-passw_minimal_sat-aut1.mata;0.0; 0.00101364; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/password-unsat-passw_minimal_sat-aut2.mata;0.0; 0.000903403; 0.0000
automata/nfa-bench/benchmarks/bool_comb/ere/password-unsat-passw_minimal_unsat-aut1.mata;0.0; 0.000969303; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/password-unsat-passw_minimal_unsat-aut2.mata;0.0; 0.000916902; 0.0000
automata/nfa-bench/benchmarks/bool_comb/ere/password-unsat-passw_minimal_unsat_neqversion-aut1.mata;0.0; 0.00101531; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/password-unsat-passw_minimal_unsat_neqversion-aut2.mata;0.0; 0.000900422; 0.0000
automata/nfa-bench/benchmarks/bool_comb/ere/password-unsat-passw_neq_unsat1-aut1.mata;0.0; 0.00118997; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/password-unsat-passw_neq_unsat1-aut2.mata;0.0; 0.0011124; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/password-unsat-passw_neq_unsat1-aut3.mata;0.0; 0.00125071; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/password-unsat-passw_neq_unsat1-aut4.mata;0.0; 0.00100604; 0.0009
automata/nfa-bench/benchmarks/bool_comb/ere/password-unsat-passw_neq_unsat1-aut5.mata;0.0; 0.00115216; 0.0000
automata/nfa-bench/benchmarks/bool_comb/ere/password-unsat-passw_unsat1-aut1.mata;0.0; 0.00123081; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/password-unsat-passw_unsat1-aut2.mata;0.0; 0.00135446; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/password-unsat-passw_unsat1-aut4.mata;0.0; 0.00107733; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/password-unsat-passw_unsat1-aut6.mata;0.0; 0.0011683; 0.0000
automata/nfa-bench/benchmarks/bool_comb/ere/password-unsat-passw_unsat2-aut1.mata;0.0; 0.00120562; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/password-unsat-passw_unsat2-aut2.mata;0.0; 0.00189699; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/password-unsat-passw_unsat2-aut4.mata;0.0; 0.00222496; 0.0003
automata/nfa-bench/benchmarks/bool_comb/ere/password-unsat-passw_unsat3-aut1.mata;0.0; 0.00124389; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/password-unsat-passw_unsat3-aut2.mata;0.0; 0.0016435; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/password-unsat-passw_unsat3-aut4.mata;0.0; 0.00124639; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/password-unsat-passw_unsat3-aut6.mata;0.0; 0.00341221; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/password-unsat-passw_unsat3-aut8.mata;0.0; 0.000535532; 0.0001
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-10-aut0.mata;0.01; 0.0163747; 0.0065
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-10-aut1.mata;0.02; 0.0161593; 0.0064
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-10-aut2.mata;0.01; 0.0162975; 0.0070
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-10-aut3.mata;0.02; 0.0162333; 0.0065
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-10-aut4.mata;0.01; 0.016366; 0.0065
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-10-aut5.mata;0.02; 0.016173; 0.0065
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-10-aut6.mata;0.02; 0.0161781; 0.0064
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-10-aut7.mata;0.01; 0.0162343; 0.0064
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-10-aut8.mata;0.02; 0.0162767; 0.0064
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-10-aut9.mata;0.01; 0.0161166; 0.0065
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-11-aut0.mata;0.02; 0.0179119; 0.0078
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-11-aut1.mata;0.02; 0.0179487; 0.0078
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-11-aut10.mata;0.02; 0.0178916; 0.0078
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-11-aut2.mata;0.02; 0.0178358; 0.0077
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-11-aut3.mata;0.02; 0.0178427; 0.0077
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-11-aut4.mata;0.02; 0.0178669; 0.0077
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-11-aut5.mata;0.02; 0.0181303; 0.0078
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-11-aut6.mata;0.02; 0.0179073; 0.0078
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-11-aut7.mata;0.02; 0.0180319; 0.0079
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-11-aut8.mata;0.02; 0.0179468; 0.0078
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-11-aut9.mata;0.02; 0.0183477; 0.0079
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-12-aut0.mata;0.03; 0.0194211; 0.0094
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-12-aut1.mata;0.03; 0.0195002; 0.0093
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-12-aut10.mata;0.03; 0.0194169; 0.0094
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-12-aut11.mata;0.03; 0.0195782; 0.0094
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-12-aut2.mata;0.03; 0.0195161; 0.0093
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-12-aut3.mata;0.03; 0.0199344; 0.0094
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-12-aut4.mata;0.03; 0.0194672; 0.0093
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-12-aut5.mata;0.02; 0.0196118; 0.0094
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-12-aut6.mata;0.02; 0.0195445; 0.0094
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-12-aut7.mata;0.03; 0.0195058; 0.0094
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-12-aut8.mata;0.03; 0.0194806; 0.0094
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-12-aut9.mata;0.02; 0.0194594; 0.0094
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-13-aut0.mata;0.02; 0.0211287; 0.0109
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-13-aut1.mata;0.03; 0.0211699; 0.0110
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-13-aut10.mata;0.02; 0.0211969; 0.0110
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-13-aut11.mata;0.02; 0.0211596; 0.0110
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-13-aut12.mata;0.03; 0.0210665; 0.0110
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-13-aut2.mata;0.02; 0.0211488; 0.0110
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-13-aut3.mata;0.02; 0.0211251; 0.0110
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-13-aut4.mata;0.02; 0.0212248; 0.0109
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-13-aut5.mata;0.03; 0.0211585; 0.0110
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-13-aut6.mata;0.03; 0.0211428; 0.0109
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-13-aut7.mata;0.03; 0.0212254; 0.0110
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-13-aut8.mata;0.03; 0.0215484; 0.0110
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-13-aut9.mata;0.03; 0.0211475; 0.0110
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-14-aut0.mata;0.03; 0.0227934; 0.0127
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-14-aut1.mata;0.03; 0.0227755; 0.0126
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-14-aut10.mata;0.03; 0.0229206; 0.0126
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-14-aut11.mata;0.03; 0.0227834; 0.0126
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-14-aut12.mata;0.03; 0.0227701; 0.0127
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-14-aut13.mata;0.03; 0.0227299; 0.0128
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-14-aut2.mata;0.03; 0.0227992; 0.0126
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-14-aut3.mata;0.03; 0.0230502; 0.0127
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-14-aut4.mata;0.03; 0.0229211; 0.0127
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-14-aut5.mata;0.03; 0.0230362; 0.0127
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-14-aut6.mata;0.03; 0.0228877; 0.0127
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-14-aut7.mata;0.03; 0.0229779; 0.0127
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-14-aut8.mata;0.03; 0.0228292; 0.0127
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-14-aut9.mata;0.03; 0.0230729; 0.0127
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-15-aut0.mata;0.04; 0.0245226; 0.0145
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-15-aut1.mata;0.03; 0.0245503; 0.0146
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-15-aut10.mata;0.04; 0.0248707; 0.0146
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-15-aut11.mata;0.03; 0.0244915; 0.0145
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-15-aut12.mata;0.03; 0.0243364; 0.0146
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-15-aut13.mata;0.04; 0.025058; 0.0146
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-15-aut14.mata;0.04; 0.024675; 0.0146
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-15-aut2.mata;0.04; 0.0245617; 0.0146
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-15-aut3.mata;0.04; 0.0244523; 0.0146
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-15-aut4.mata;0.03; 0.024446; 0.0146
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-15-aut5.mata;0.04; 0.0245535; 0.0146
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-15-aut6.mata;0.03; 0.0244561; 0.0146
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-15-aut7.mata;0.04; 0.0244064; 0.0143
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-15-aut8.mata;0.03; 0.0247273; 0.0145
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-15-aut9.mata;0.04; 0.0245087; 0.0145
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-16-aut0.mata;0.04; 0.026092; 0.0166
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-16-aut1.mata;0.04; 0.0260579; 0.0166
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-16-aut10.mata;0.04; 0.0261754; 0.0166
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-16-aut11.mata;0.04; 0.0261419; 0.0165
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-16-aut12.mata;0.04; 0.0260974; 0.0166
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-16-aut13.mata;0.04; 0.0262376; 0.0166
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-16-aut14.mata;0.04; 0.0261384; 0.0167
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-16-aut15.mata;0.04; 0.0260324; 0.0167
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-16-aut2.mata;0.04; 0.0262087; 0.0165
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-16-aut3.mata;0.04; 0.0260401; 0.0166
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-16-aut4.mata;0.03; 0.0259592; 0.0166
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-16-aut5.mata;0.04; 0.0260744; 0.0166
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-16-aut6.mata;0.04; 0.0260322; 0.0166
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-16-aut7.mata;0.04; 0.026065; 0.0165
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-16-aut8.mata;0.04; 0.0261445; 0.0165
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-16-aut9.mata;0.04; 0.0260931; 0.0166
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-17-aut0.mata;0.04; 0.027792; 0.0187
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-17-aut1.mata;0.04; 0.0277948; 0.0187
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-17-aut10.mata;0.04; 0.0278638; 0.0188
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-17-aut11.mata;0.04; 0.0277736; 0.0188
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-17-aut12.mata;0.04; 0.0278219; 0.0187
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-17-aut13.mata;0.04; 0.0279338; 0.0187
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-17-aut14.mata;0.04; 0.0281439; 0.0188
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-17-aut15.mata;0.04; 0.0277137; 0.0186
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-17-aut16.mata;0.04; 0.0278279; 0.0186
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-17-aut2.mata;0.04; 0.0277798; 0.0189
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-17-aut3.mata;0.04; 0.0279242; 0.0188
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-17-aut4.mata;0.04; 0.0277786; 0.0187
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-17-aut5.mata;0.04; 0.0277321; 0.0188
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-17-aut6.mata;0.04; 0.0277024; 0.0188
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-17-aut7.mata;0.04; 0.0276963; 0.0187
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-17-aut8.mata;0.04; 0.0277635; 0.0188
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-17-aut9.mata;0.04; 0.0279625; 0.0188
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-18-aut0.mata;0.04; 0.0295095; 0.0210
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-18-aut1.mata;0.05; 0.029493; 0.0210
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-18-aut10.mata;0.04; 0.0293665; 0.0210
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-18-aut11.mata;0.05; 0.0294664; 0.0209
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-18-aut12.mata;0.05; 0.0294017; 0.0210
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-18-aut13.mata;0.05; 0.0294256; 0.0209
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-18-aut14.mata;0.05; 0.0294186; 0.0209
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-18-aut15.mata;0.05; 0.0296616; 0.0210
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-18-aut16.mata;0.04; 0.029552; 0.0210
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-18-aut17.mata;0.04; 0.0304439; 0.0211
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-18-aut2.mata;0.04; 0.0297316; 0.0209
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-18-aut3.mata;0.04; 0.0295141; 0.0208
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-18-aut4.mata;0.05; 0.029497; 0.0209
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-18-aut5.mata;0.05; 0.0293989; 0.0209
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-18-aut6.mata;0.05; 0.0295017; 0.0213
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-18-aut7.mata;0.05; 0.0293235; 0.0211
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-18-aut8.mata;0.04; 0.0293764; 0.0210
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-18-aut9.mata;0.04; 0.0295812; 0.0210
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-19-aut0.mata;0.05; 0.0311287; 0.0233
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-19-aut1.mata;0.05; 0.0310077; 0.0233
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-19-aut10.mata;0.04; 0.0311946; 0.0236
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-19-aut11.mata;0.05; 0.031151; 0.0235
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-19-aut12.mata;0.05; 0.0312102; 0.0233
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-19-aut13.mata;0.05; 0.0313213; 0.0233
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-19-aut14.mata;0.05; 0.0309806; 0.0233
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-19-aut15.mata;0.05; 0.0311843; 0.0233
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-19-aut16.mata;0.05; 0.0315843; 0.0234
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-19-aut17.mata;0.04; 0.0312143; 0.0235
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-19-aut18.mata;0.05; 0.0309844; 0.0234
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-19-aut2.mata;0.05; 0.031184; 0.0233
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-19-aut3.mata;0.05; 0.0311503; 0.0243
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-19-aut4.mata;0.05; 0.0309864; 0.0233
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-19-aut5.mata;0.05; 0.0312303; 0.0232
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-19-aut6.mata;0.05; 0.0310542; 0.0234
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-19-aut7.mata;0.05; 0.0311544; 0.0235
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-19-aut8.mata;0.05; 0.0310857; 0.0234
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-19-aut9.mata;0.05; 0.0310731; 0.0233
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-2-aut0.mata;0.0; 0.00307834; 0.0003
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-2-aut1.mata;0.0; 0.00309852; 0.0003
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-20-aut0.mata;0.06; 0.0327216; 0.0258
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-20-aut1.mata;0.05; 0.0328612; 0.0261
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-20-aut10.mata;0.06; 0.0327341; 0.0260
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-20-aut11.mata;0.05; 0.0328149; 0.0257
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-20-aut12.mata;0.06; 0.032807; 0.0259
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-20-aut13.mata;0.05; 0.0328478; 0.0259
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-20-aut14.mata;0.06; 0.0328054; 0.0258
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-20-aut15.mata;0.06; 0.0328131; 0.0258
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-20-aut16.mata;0.06; 0.0326872; 0.0259
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-20-aut17.mata;0.06; 0.0328753; 0.0259
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-20-aut18.mata;0.05; 0.0328313; 0.0259
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-20-aut19.mata;0.05; 0.03271; 0.0259
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-20-aut2.mata;0.05; 0.0328206; 0.0260
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-20-aut3.mata;0.06; 0.032855; 0.0258
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-20-aut4.mata;0.06; 0.032882; 0.0258
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-20-aut5.mata;0.06; 0.0328148; 0.0259
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-20-aut6.mata;0.06; 0.0328617; 0.0259
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-20-aut7.mata;0.05; 0.0328928; 0.0259
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-20-aut8.mata;0.05; 0.0328258; 0.0258
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-20-aut9.mata;0.05; 0.0331141; 0.0260
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-21-aut0.mata;0.06; 0.0346417; 0.0286
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-21-aut1.mata;0.06; 0.0343096; 0.0286
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-21-aut10.mata;0.06; 0.0344119; 0.0285
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-21-aut11.mata;0.06; 0.034336; 0.0286
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-21-aut12.mata;0.05; 0.0345321; 0.0285
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-21-aut13.mata;0.06; 0.0344694; 0.0284
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-21-aut14.mata;0.05; 0.0342546; 0.0284
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-21-aut15.mata;0.06; 0.0345657; 0.0285
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-21-aut16.mata;0.06; 0.0349092; 0.0286
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-21-aut17.mata;0.06; 0.0343948; 0.0285
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-21-aut18.mata;0.06; 0.0344372; 0.0284
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-21-aut19.mata;0.06; 0.0345057; 0.0286
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-21-aut2.mata;0.06; 0.0342261; 0.0285
